doc_id,file_name,local_path,page_count,page_index,pdf_page,candidate_table_numbers,matched_table_numbers,candidate_count,matched_count,printed_page,page_role,visible_titles,visible_subentry,visible_section,contains_multiple_tables,contains_table_header,contains_table_body,confidence,warnings,candidate_mismatch,error
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,190,191,68 | 67,68,2,1,2039,continues,"68.—AREA, POPULATION, DENSITY. OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",III.—QUEENSLAND.,II.—VICTORIA—continued.,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,191,192,68 | 67,68,2,1,2040,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",III.—QUEENSLAND—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,192,193,68 | 67,68,2,1,2041,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",III.—QUEENSLAND—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,193,194,68 | 67,68,2,1,2042,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",IV.—SOUTH AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,194,195,68 | 67,68,2,1,2043,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC. IN EACH LOCAL GOVERNMENT AREA—continued.",IV.—SOUTH AUSTRALIA—continued.,DISTRICT COUNCILS,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,195,196,68 | 67,68,2,1,2044,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",IV.—SOUTH AUSTRALIA—continued.,DISTRICT COUNCILS,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,196,197,68 | 67,68,2,1,2045,continues,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",V.—WESTERN AUSTRALIA.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,197,198,68 | 67,68,2,1,2046,continues,"68.--AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA--continued.",V.--WESTERN AUSTRALIA--continued.,ROAD BOARD DISTRICTS,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,198,199,68 | 67,68,2,1,2047,ends,"68.—AREA, POPULATION, DENSITY, OCCUPIED DWELLINGS, ETC., IN EACH LOCAL GOVERNMENT AREA—continued.",V.—WESTERN AUSTRALIA—continued.,,False,True,True,1,,False,
1911_census_volume_iii_part_xiii_dwellings,1911 Census - Volume III - Part XIII Dwellings.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIII Dwellings.pdf,200,199,200,68 | 67,,2,0,,non_table,,,,False,False,False,1,The provided page is blank.,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,5,6,1 | 2 | 3 | 4,1 | 2 | 3,4,3,2054,boundary_multiple_tables,"Population of States and Territories | Full-blooded Aboriginals enumerated in States and Territories | Comparison of Population, 1881, 1891, 1901 and 1911",,INTRODUCTORY SECTION.—POPULATION.,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,6,7,4 | 3 | 5,3 | 4,3,2,2055,boundary_multiple_tables,"Comparison of Population, 1881, 1891, 1901 and 1911 | Increase of Population, 1881-1891, 1891-1901, and 1901-1911",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,7,8,5 | 4 | 6,4 | 5,3,2,2056,boundary_multiple_tables,"4.—INCREASE OF POPULATION IN THE SEVERAL STATES AND TERRITORIES—continued. | 5.—ADJUSTED POPULATION OF THE SEVERAL STATES AND THE NORTHERN TERRITORY,",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,8,9,6 | 5 | 7,6,3,1,2057,complete_on_page,Adjusted Mean Population of States and Northern Territory,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,9,10,7 | 6 | 8,7,3,1,2058,complete_on_page,7.—MALE POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,SECTION 1.—AGES.,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,10,11,8 | 7 | 9,8,3,1,2059,complete_on_page,8.—FEMALE POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,11,12,9 | 8 | 10,9,3,1,2060,complete_on_page,9. TOTAL POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,12,13,10 | 9 | 11,10,3,1,2061,complete_on_page,"Comparative Statement of the Population of the Commonwealth, 1901 and 1911",,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,13,14,11 | 10 | 12,11,3,1,2062,complete_on_page,11.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF NEW SOUTH WALES,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,14,15,12 | 11 | 13,12,3,1,2063,complete_on_page,12.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF VICTORIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,15,16,13 | 12 | 14,13,3,1,2064,complete_on_page,13.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF QUEENSLAND,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,16,17,14 | 13 | 15,14,3,1,2065,complete_on_page,Metropolitan and Extra-Metropolitan Population of South Australia,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,17,18,15 | 14 | 16,15,3,1,2066,complete_on_page,15.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF WESTERN AUSTRALIA.,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,18,19,16 | 15 | 17,16,3,1,2067,complete_on_page,16.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF TASMANIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,19,20,17 | 16 | 18,17,3,1,2068,continues,"17. MALE POPULATION OF THE At the Census of 3rd April, 1911, Classified according to",,SECTION 2,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,20,21,17 | 16 | 18,17,3,1,2069,ends,"Male Population, classified according to Age",,BIRTHPLACES,False,False,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,21,22,18 | 17 | 19,18,3,1,2070,continues,"18. Female Population, classified according to Age",,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,22,23,18 | 17 | 19,19,3,1,2071,starts,"Total Population, classified according to Age",,Birthplace and Age (Exclusive of Full-blooded Aboriginals),False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,23,24,19 | 18 | 20,19,3,1,2072,ends,"Total Population, classified according to Age",,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,24,25,19 | 18 | 20,19,3,1,2073,ends,"Total Population, classified according to Age",,Birthplace and Age (Exclusive of Full-blooded Aboriginals),False,False,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,25,26,20 | 19 | 21,20,3,1,2074,complete_on_page,"20. MALE POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA, 1911.—SUMMARY TABLES.",,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,26,27,21 | 20 | 22,21,3,1,2075,complete_on_page,21.—FEMALE POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,27,28,22 | 21 | 23,22,3,1,2076,complete_on_page,22.—TOTAL POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,28,29,23 | 22 | 24,23,3,1,2077,complete_on_page,"Comparative Statement of the Population, Censuses 1901 and 1911",,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,29,30,24 | 23 | 25,24,3,1,2078,complete_on_page,Metropolitan and Extra-Metropolitan Population of New South Wales,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,30,31,25 | 24 | 26,25,3,1,2079,complete_on_page,Metropolitan and Extra-Metropolitan Population of Victoria,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,31,32,26 | 25 | 27,26,3,1,2080,complete_on_page,Metropolitan and Extra-Metropolitan Population of Queensland,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,32,33,27 | 26 | 28,28,3,1,2081,complete_on_page,Metropolitan and Extra-Metropolitan Population of Western Australia,,,False,True,True,1,"The page header explicitly labels the table as 27, but the candidate list provided for this page index (32) includes table 28. Based on the visual content, this is Table 27, but I am constrained to the provided candidate list. Re-evaluating: The provided candidate list for page 32 is incorrect based on the image content which is Table 27. However, following instructions to choose only from candidate table numbers, I must note the discrepancy.",False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,33,34,28 | 27 | 29,28,3,1,2082,complete_on_page,Metropolitan and Extra-Metropolitan Population of Western Australia,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,34,35,29 | 28 | 30,29,3,1,2083,complete_on_page,29.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF TASMANIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,35,36,30 | 29 | 31,30,3,1,2084,complete_on_page,Population of States and Territories,,SECTION 3.—LENGTH OF RESIDENCE.,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,36,37,30 | 29 | 31,30,3,1,2085,ends,30.—POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA—continued.,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,37,38,31 | 30 | 32,31,3,1,2086,continues,Population of the Commonwealth in Age Groups,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,38,39,31 | 30 | 32,31,3,1,2087,complete_on_page,Population of the Commonwealth in Age Groups,,Length of Residence,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,39,40,32 | 31 | 33,31 | 32,3,2,2088,boundary_multiple_tables,Population of the Commonwealth in Age Groups | Metropolitan and Extra-Metropolitan Population of New South Wales,,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,40,41,33 | 32 | 34,33,3,1,2089,complete_on_page,33.—METROPOLITAN AND EXTRA-METROPOLITAN POPULATION OF VICTORIA,,,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,41,42,34 | 33 | 35 | 36,34 | 35,4,2,2090,boundary_multiple_tables,Metropolitan and Extra-Metropolitan Population of Queensland | Metropolitan and Extra-Metropolitan Population of South Australia,,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,42,43,36 | 35 | 37 | 38,36 | 37,4,2,2091,boundary_multiple_tables,Metropolitan and Extra-Metropolitan Population of Western Australia | Metropolitan and Extra-Metropolitan Population of Tasmania,,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,43,44,38 | 37 | 39,38,3,1,2092,complete_on_page,38.—POPULATION OF THE SEVERAL STATES AND TERRITORIES OF THE COMMONWEALTH OF AUSTRALIA,,Section 4.—EDUCATION.,False,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,44,45,39 | 38 | 40 | 41,39 | 40,4,2,2093,boundary_multiple_tables,"Population of the Commonwealth, in Age Groups | Population of the State of New South Wales, in Age Groups",,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,45,46,41 | 40 | 42 | 43,41 | 42,4,2,2004,boundary_multiple_tables,41.—POPULATION OF THE STATE OF VICTORIA | 42.—POPULATION OF THE STATE OF QUEENSLAND,,,True,True,True,1,,False,
1911_census_volume_iii_part_xiv_summary,1911 Census - Volume III - Part XIV Summary.pdf,data\raw\abs_1911_census\1911 Census - Volume III - Part XIV Summary.pdf,244,46,47,43 | 42 | 44 | 45,43 | 44,4,2,2095,boundary_multiple_tables,43.—POPULATION OF THE STATE OF SOUTH AUSTRALIA | 44.—POPULATION OF THE STATE OF WESTERN AUSTRALIA,,,True,True,True,1,,False,
